Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2022-12-06 10:45:42,172.59.27.204,79.3.69.220,31201,1785,Tcp,508,Control,Http,Quia odio facilis sit magnam. Aliquam rerum expedita quidem nihil. At voluptatum id porro. Quasi incidunt tenetur odio asperiores optio. Corporis dolor dolorum.,,57.74,Alert Triggered,Malware,Known Pattern A,Logged,Low,Ryan Karnik,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/56.0.855.0 Safari/536.1",Segment C,"Chittoor, Tamil Nadu",123.122.196.71,Log Data,,Server
2020-11-13 19:24:10,39.62.252.250,37.246.189.14,28994,54172,Icmp,733,Control,Dns,Dolor perspiciatis ratione laboriosam aperiam laudantium a. Quas ea nulla quisquam fuga totam ex. Ipsam perferendis dolores cumque architecto impedit cumque.,,15.73,,Ddos,Known Pattern B,Logged,High,Azad Bhatnagar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; zh-SG) AppleWebKit/531.3.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.3.5",Segment A,"Tadepalligudem, Mizoram",,,Alert Data,Server
2022-02-25 03:50:16,45.38.39.130,5.177.213.231,43670,20140,Udp,845,Data,Http,Rerum quidem nulla fuga repellat id. Corporis tempore dolore alias. Quas aliquid vel ullam laboriosam pariatur consequatur. Sed explicabo corrupti at velit eligendi. Quos quod illo tempora similique.,Ioc Detected,34.85,,Ddos,Known Pattern A,Blocked,Low,Anay Barman,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_5; rv:1.9.2.20) Gecko/2989-02-22 18:20:39 Firefox/3.8,Segment A,"Lucknow, Chhattisgarh",174.156.222.11,,Alert Data,Server
2021-02-19 08:26:41,12.87.191.66,19.85.65.182,32854,29129,Tcp,159,Data,Dns,Aut ea temporibus quae incidunt. Dolor voluptates natus vitae repellat distinctio animi.,,67.17,,Ddos,Known Pattern A,Blocked,Medium,Eshani Bal,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2968-11-04 17:34:20 Firefox/10.0,Segment C,"Pali, Chhattisgarh",90.126.102.9,Log Data,,Firewall
2021-04-24 00:00:51,128.131.76.91,77.95.157.123,36847,59532,Udp,325,Data,Http,Dolorum similique suscipit nihil soluta. Accusantium cum amet fugit totam. Iste tenetur aut nulla molestias. Temporibus eos laudantium cupiditate tempora asperiores illum.,,46.0,Alert Triggered,Ddos,Known Pattern A,Ignored,High,Mohanlal Sagar,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1),Segment C,"Pimpri-Chinchwad, Tamil Nadu",53.144.13.154,Log Data,Alert Data,Firewall
2020-02-06 04:19:42,113.226.37.145,25.4.147.173,40902,57147,Tcp,978,Control,Http,Incidunt eligendi ut doloremque at deserunt. Neque voluptates ipsa dolorem debitis. Ratione at dicta est quo.,,91.05,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Alisha Vaidya,Mozilla/5.0 (Windows NT 5.2; fr-LU; rv:1.9.1.20) Gecko/9758-08-14 00:43:43 Firefox/3.6.20,Segment C,"Mehsana, Sikkim",,Log Data,Alert Data,Firewall
2021-07-10 02:08:01,221.112.128.98,95.9.149.57,60171,46977,Udp,123,Control,Ftp,Deleniti adipisci vitae error iure. Accusamus laudantium modi sequi. Adipisci maiores assumenda.,,36.65,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Manjari Sabharwal,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/40.0.827.0 Safari/531.1",Segment A,"Farrukhabad, Chhattisgarh",50.191.127.57,,Alert Data,Firewall
2023-10-04 20:42:29,161.5.93.51,220.133.15.110,3895,9820,Icmp,596,Control,Ftp,Voluptate perferendis cum animi. Nam nemo temporibus non expedita. Mollitia laudantium odit dolores possimus dolorem libero voluptatum. Quos provident distinctio.,,6.75,,Ddos,Known Pattern A,Ignored,High,Ranbir Mall,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7894-10-31 16:58:17 Firefox/15.0,Segment C,"Delhi, Jharkhand",,,,Server
2022-04-24 12:50:16,3.152.63.178,222.204.28.123,20293,56236,Icmp,944,Control,Ftp,Tenetur non inventore sunt eligendi quaerat. Est laboriosam doloribus voluptatum.,Ioc Detected,8.2,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Romil Kari,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/31.0.891.0 Safari/534.1",Segment C,"Gangtok, Himachal Pradesh",,Log Data,Alert Data,Server
2021-09-30 02:46:30,13.122.148.107,139.224.234.32,11489,42609,Tcp,1276,Data,Dns,Molestiae neque eius. Amet iste accusantium vitae. Id provident fugit magnam pariatur inventore. Ex eius illum iure incidunt. Expedita ratione qui nam. Ad consectetur assumenda.,Ioc Detected,18.2,,Ddos,Known Pattern B,Ignored,High,Ayesha Khare,Opera/9.40.(X11; Linux x86_64; ps-AF) Presto/2.9.188 Version/12.00,Segment B,"Mehsana, Assam",,,,Server
2021-09-06 16:57:11,80.160.66.2,92.16.227.185,37393,16083,Icmp,333,Control,Ftp,At consequatur odio praesentium porro iste tenetur. Voluptatum dolorum expedita. Incidunt suscipit sunt error. Nisi rerum dignissimos dicta distinctio rem accusamus. Voluptatem amet magni quisquam.,,58.62,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Chirag Sanghvi,"Mozilla/5.0 (Linux; Android 2.2.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/63.0.866.0 Safari/531.1",Segment B,"Vasai-Virar, Bihar",199.255.142.67,,Alert Data,Server
2021-10-01 22:11:01,123.202.174.236,69.115.250.126,35958,4631,Udp,869,Data,Ftp,Aliquam reprehenderit suscipit hic eius. Consectetur blanditiis delectus placeat quod doloribus deleniti. Nisi ea minima explicabo nostrum quam voluptatibus.,Ioc Detected,68.54,Alert Triggered,Ddos,Known Pattern A,Blocked,Medium,Divyansh Sundaram,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.1),Segment B,"Noida, Manipur",83.58.214.238,Log Data,,Firewall
2022-09-12 10:05:28,148.11.187.193,47.32.183.35,7892,50144,Udp,753,Control,Dns,Cumque nostrum nostrum porro similique quibusdam voluptatum. Ducimus dolores magni corporis dignissimos exercitationem. Recusandae ea repudiandae sint.,,62.93,,Intrusion,Known Pattern A,Ignored,High,Kismat Sampath,"Mozilla/5.0 (Windows 98) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/21.0.874.0 Safari/531.2",Segment C,"Vijayawada, Manipur",,Log Data,,Firewall
2023-05-09 04:41:50,159.85.107.252,134.228.209.87,13990,4230,Udp,787,Control,Dns,Eos animi officiis ea. Deleniti ipsam numquam quis enim rerum illum at. Explicabo adipisci pariatur modi inventore totam delectus. Doloremque voluptatibus debitis labore incidunt in.,Ioc Detected,56.53,,Ddos,Known Pattern A,Logged,Low,Zoya Sachar,Opera/8.97.(X11; Linux x86_64; wo-SN) Presto/2.9.189 Version/12.00,Segment B,"Bijapur, Manipur",,Log Data,Alert Data,Firewall
2020-09-25 14:22:57,93.65.221.100,134.59.225.116,25165,37672,Icmp,543,Data,Dns,Repellendus minus inventore eligendi recusandae minima quis. Mollitia odit ipsa. Vitae fuga ratione ipsam.,,47.62,,Malware,Known Pattern B,Ignored,High,Seher Rajagopalan,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0),Segment B,"Yamunanagar, Bihar",,,,Firewall
2023-03-24 06:01:55,163.87.15.159,219.132.221.46,37369,9008,Tcp,1010,Data,Ftp,Adipisci assumenda alias atque. Perspiciatis quos nesciunt. Asperiores nulla voluptatum incidunt.,,70.98,,Intrusion,Known Pattern B,Logged,High,Lakshit Sampath,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/33.0.859.0 Mobile/20O890 Safari/535.0",Segment A,"Gandhinagar, Karnataka",159.188.184.29,,Alert Data,Server
2023-07-22 11:51:47,12.93.80.94,86.247.135.191,13301,11176,Tcp,1216,Data,Dns,Sapiente voluptate harum quibusdam. Ut accusantium asperiores fugiat. Consequuntur fuga aliquam cumque. Enim modi expedita ullam similique autem molestiae.,Ioc Detected,23.86,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Ela Bora,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/31.0.818.0 Safari/533.0",Segment A,"Dhanbad, Gujarat",133.199.237.194,,,Server
2022-03-27 11:50:11,102.112.134.65,75.4.109.188,3992,19394,Udp,897,Data,Dns,Cum eius fugit aut velit. Ipsa consequuntur explicabo ea nihil velit sint. Non perferendis eveniet ea labore nesciunt. Sed eum dolorum ipsam.,,53.44,,Ddos,Known Pattern B,Ignored,Low,Shlok Saini,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),Segment C,"Bikaner, Gujarat",,,,Server
2021-06-26 17:50:46,79.220.186.123,165.226.249.39,57434,47133,Icmp,448,Control,Ftp,Doloremque aut asperiores voluptate quos molestiae placeat. Accusamus amet perferendis impedit blanditiis voluptatem quo. Nesciunt dolorum vero voluptate corporis alias.,Ioc Detected,43.68,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Eshani Kalla,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/46.0.815.0 Safari/536.2",Segment A,"Hindupur, Tripura",,Log Data,Alert Data,Server
2022-03-14 21:08:27,181.40.210.21,115.209.166.104,56786,58371,Icmp,909,Control,Ftp,Eligendi ut minima eligendi quod officiis. Ex ducimus dolorum magni dignissimos. Dolores modi placeat qui id dolorem. Deserunt soluta pariatur temporibus quasi recusandae amet.,Ioc Detected,69.08,,Intrusion,Known Pattern A,Blocked,High,Yasmin Sridhar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; af-ZA) AppleWebKit/533.29.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.29.2",Segment A,"Kanpur, Gujarat",,,Alert Data,Server
2020-11-20 20:37:28,13.229.201.79,98.77.153.226,8239,42513,Tcp,626,Control,Ftp,Provident dignissimos enim recusandae iste blanditiis quisquam. Quasi fugit veniam aperiam consectetur minus.,,29.99,Alert Triggered,Ddos,Known Pattern A,Blocked,Low,Mamooty Cherian,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1),Segment B,"Erode, Tripura",,Log Data,Alert Data,Firewall
2020-04-27 21:42:17,27.204.234.53,187.233.168.135,4643,15781,Tcp,610,Control,Http,Culpa quasi fugit perspiciatis in dolorum eaque. Iure sit officia placeat quia vero nobis. Magni adipisci nesciunt excepturi voluptatibus error id. Ut et nulla ad eos aliquid exercitationem.,,79.3,,Intrusion,Known Pattern A,Ignored,Low,Madhup Swaminathan,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; quz-PE) AppleWebKit/533.48.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.48.3",Segment B,"Davanagere, Gujarat",,,Alert Data,Firewall
2020-03-21 21:58:51,80.102.140.66,195.85.95.27,41852,59986,Icmp,176,Data,Http,Aliquam aspernatur vitae pariatur repellat sint ratione. Ex cupiditate quis voluptate labore laborum molestias. Ab maiores magnam quam quam excepturi.,,66.73,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Lakshit Sachar,Mozilla/5.0 (Windows NT 5.01; cs-CZ; rv:1.9.2.20) Gecko/7196-11-27 18:36:28 Firefox/14.0,Segment A,"Serampore, Haryana",,,,Server
2021-11-07 19:38:50,84.106.254.202,191.181.20.190,26040,1388,Udp,1229,Data,Http,Odio alias deserunt id voluptatem quos. Commodi natus id. Impedit eligendi velit repellat. Necessitatibus iure delectus sit iure a eligendi.,,82.99,,Intrusion,Known Pattern A,Ignored,High,Anay Garde,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ru-RU) AppleWebKit/531.3.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.3.7",Segment B,"Katni, Maharashtra",,Log Data,,Server
2021-09-15 10:07:37,82.129.194.200,111.116.57.178,24075,20409,Icmp,1471,Control,Dns,Nihil asperiores enim adipisci iure iure. Labore vitae sunt. Sunt animi error quidem accusamus exercitationem cupiditate. Optio earum provident porro. Nam doloribus repellat provident nam.,,77.73,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Sahil Tank,Opera/9.32.(X11; Linux x86_64; uz-UZ) Presto/2.9.187 Version/12.00,Segment C,"Hapur, Andhra Pradesh",105.245.231.172,,Alert Data,Server
2022-02-11 19:55:13,198.216.219.188,118.112.45.155,54687,11568,Udp,357,Data,Dns,Sed neque blanditiis necessitatibus quibusdam excepturi suscipit mollitia. Voluptate vel culpa ipsam. Nam magnam suscipit.,,28.3,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Renee Dutta,Opera/8.59.(Windows NT 5.1; pap-AW) Presto/2.9.170 Version/12.00,Segment A,"Shimoga, Sikkim",120.151.157.10,,,Firewall
2021-09-14 17:14:51,132.73.84.122,117.189.4.255,25521,37513,Udp,90,Data,Dns,Aliquam cumque enim nesciunt porro quod at. Corporis nemo eligendi quaerat dolore totam quo. Autem illum esse repellat ducimus voluptatibus ea.,,16.53,Alert Triggered,Malware,Known Pattern A,Ignored,High,Jiya Chakraborty,Opera/9.79.(X11; Linux x86_64; the-NP) Presto/2.9.187 Version/12.00,Segment A,"Jalna, Goa",,,Alert Data,Firewall
2021-10-14 00:19:42,16.220.65.181,214.12.90.206,19242,27454,Icmp,831,Control,Ftp,Voluptates aliquid rem ducimus quos. Nam impedit nulla iste nesciunt corrupti. Temporibus quasi dolore maiores.,,47.05,Alert Triggered,Ddos,Known Pattern A,Ignored,Low,Anvi Goel,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),Segment C,"Satara, Chhattisgarh",193.191.137.197,Log Data,Alert Data,Firewall
2021-11-06 18:42:28,5.202.42.251,161.216.127.3,21250,53077,Tcp,1229,Data,Http,Neque voluptas odio dignissimos similique facilis necessitatibus. Commodi consectetur debitis expedita tempora explicabo consequatur. Perferendis nobis delectus minus ad animi molestiae.,,95.03,Alert Triggered,Malware,Known Pattern A,Logged,High,Keya Zacharia,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_1; rv:1.9.6.20) Gecko/3237-07-20 00:56:09 Firefox/3.6.9,Segment C,"Chandigarh, Kerala",179.84.14.170,Log Data,Alert Data,Firewall
2020-06-30 16:34:02,158.45.218.64,24.228.144.108,8979,61591,Icmp,1109,Data,Ftp,Minima facilis distinctio eius architecto tenetur dignissimos laborum. Officia dolorem suscipit earum iusto impedit impedit. Nobis aliquam blanditiis quidem ratione.,Ioc Detected,68.52,,Intrusion,Known Pattern B,Logged,High,Ishaan Kalla,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4979-07-23 19:18:20 Firefox/14.0,Segment A,"Machilipatnam, Nagaland",86.241.6.81,Log Data,Alert Data,Firewall
2023-09-13 13:14:05,89.226.32.47,74.106.38.1,58338,34027,Tcp,499,Data,Http,Unde amet nobis. Fugit sapiente dolor alias dolor sint. Exercitationem sint exercitationem doloribus. Fugiat aperiam dicta nihil quidem recusandae.,Ioc Detected,60.93,,Intrusion,Known Pattern B,Ignored,Medium,Elakshi Sampath,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4101-10-15 19:11:26 Firefox/3.8,Segment B,"Bhiwandi, Karnataka",,,Alert Data,Firewall
2022-11-12 06:53:59,52.222.114.133,180.5.17.40,57396,19761,Tcp,1278,Data,Ftp,Nemo blanditiis sunt laudantium a possimus dolore. Pariatur repellat saepe dolor deserunt error optio veritatis. Illum iure aspernatur ex expedita natus laboriosam.,Ioc Detected,37.79,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Shray Sanghvi,Opera/8.64.(Windows NT 10.0; sc-IT) Presto/2.9.165 Version/10.00,Segment C,"Baranagar, Karnataka",,,,Server
2020-06-28 17:39:13,89.124.28.234,156.112.4.71,11889,8816,Tcp,216,Data,Http,Incidunt repellat repellat esse quas. Eveniet accusantium debitis blanditiis ut explicabo iusto. Veritatis assumenda ratione cum cupiditate veritatis fugiat.,,94.5,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Oorja Manda,Opera/9.29.(Windows NT 6.1; ce-RU) Presto/2.9.171 Version/10.00,Segment A,"Madurai, Tamil Nadu",,Log Data,Alert Data,Firewall
2020-11-21 02:09:43,45.159.251.71,123.138.90.79,60150,34248,Tcp,93,Control,Dns,Harum incidunt hic vitae ea. Vitae omnis officia ab quam reprehenderit non vitae. Perferendis autem itaque delectus quae dolore nam sed. Enim molestias nisi placeat blanditiis maiores.,Ioc Detected,55.56,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Indrans Sood,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6 rv:5.0; nb-NO) AppleWebKit/534.6.6 (KHTML, like Gecko) Version/4.0.5 Safari/534.6.6",Segment B,"Bharatpur, Odisha",42.7.188.140,Log Data,,Server
2021-05-14 21:09:17,47.5.39.61,176.17.136.82,33158,46392,Icmp,674,Data,Ftp,Dolor eius fugiat exercitationem recusandae molestiae. Nam consequuntur nihil vero eius quia consequuntur. Quam iure consectetur.,Ioc Detected,3.04,,Malware,Known Pattern A,Ignored,Medium,Rhea Dhar,Opera/8.99.(X11; Linux x86_64; ce-RU) Presto/2.9.180 Version/10.00,Segment B,"Srinagar, Himachal Pradesh",,,,Firewall
2022-06-18 12:07:14,168.207.199.31,140.13.190.58,12824,53410,Tcp,1349,Data,Ftp,Voluptas facilis saepe non incidunt accusantium laboriosam. Iste facere sit occaecati modi sequi. Vitae sequi expedita dolorem assumenda ut eligendi.,,66.17,,Ddos,Known Pattern B,Blocked,Medium,Samiha Tak,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.1),Segment B,"Ulhasnagar, Gujarat",,Log Data,,Server
2020-02-19 07:44:27,68.232.186.154,151.207.91.221,27771,36264,Tcp,65,Data,Dns,Ipsa dignissimos minima corrupti ratione. Rem illo voluptate voluptatibus. Itaque unde maiores natus voluptatum aliquam sit.,Ioc Detected,63.75,Alert Triggered,Ddos,Known Pattern A,Blocked,Low,Aarav Bumb,Opera/9.33.(X11; Linux i686; ta-IN) Presto/2.9.164 Version/10.00,Segment A,"Ambala, Bihar",,,Alert Data,Firewall
2022-10-04 17:22:06,149.5.229.152,72.40.222.202,32825,61199,Tcp,126,Control,Http,Atque dolore dolorem excepturi quae. Ut quas natus tenetur at laudantium. Nobis vel eaque perspiciatis blanditiis consequuntur. Pariatur exercitationem nisi quidem.,Ioc Detected,80.38,,Ddos,Known Pattern A,Logged,Medium,Samar Bajaj,Opera/8.47.(X11; Linux i686; nan-TW) Presto/2.9.176 Version/10.00,Segment C,"Navi Mumbai, Manipur",,,,Firewall
2020-12-16 04:42:49,109.96.31.237,36.50.143.113,39670,6684,Udp,514,Control,Ftp,Qui corrupti necessitatibus occaecati explicabo sit voluptas. Non explicabo vitae placeat laborum. Reiciendis minus numquam corporis sit deleniti.,,54.13,,Malware,Known Pattern A,Ignored,High,Neelofar Deep,Mozilla/5.0 (Android 4.0.2; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0,Segment A,"Raurkela Industrial Township, Gujarat",97.1.19.33,Log Data,,Firewall
2021-08-22 07:08:24,212.8.123.144,21.54.54.31,49962,22183,Icmp,88,Control,Dns,Culpa labore pariatur illum iure. Occaecati delectus soluta atque aut totam dolorum. Recusandae eligendi sit reiciendis sequi. Hic vitae vel ad ex ab. Aperiam animi molestiae.,Ioc Detected,25.75,,Ddos,Known Pattern A,Ignored,Low,Aaryahi Sastry,Opera/9.27.(X11; Linux i686; aa-ET) Presto/2.9.165 Version/12.00,Segment C,"Anantapuram, Goa",122.81.127.162,,,Firewall
2020-08-01 23:17:48,145.187.122.155,192.204.122.147,63036,41488,Tcp,1257,Data,Ftp,At libero alias ratione reprehenderit est voluptatem. Aut veritatis dolores nisi. Illo vel repellendus animi sint incidunt rerum. Dolores similique ipsum sunt iusto numquam.,Ioc Detected,57.64,,Intrusion,Known Pattern B,Logged,Low,Zoya Sehgal,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.1),Segment A,"Eluru, Sikkim",110.117.199.227,Log Data,Alert Data,Server
2022-03-11 13:22:35,184.151.127.30,13.9.228.191,7446,38340,Tcp,1201,Control,Http,Quod sapiente libero earum impedit. In deserunt beatae debitis ex ratione corporis voluptates.,,21.06,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Biju Ramaswamy,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),Segment B,"Panchkula, Chhattisgarh",,Log Data,,Firewall
2023-06-13 20:23:59,3.32.119.158,6.3.163.244,61585,15951,Udp,383,Data,Http,Odit temporibus dignissimos eveniet. Sunt magnam id similique nemo quasi. Vero sequi asperiores. Illum laborum earum sed quis. Non saepe eligendi maxime aliquid at rerum quo.,Ioc Detected,39.77,,Malware,Known Pattern B,Logged,Medium,Aaina Dara,Opera/9.19.(Windows NT 6.0; tn-ZA) Presto/2.9.181 Version/10.00,Segment B,"Kottayam, Manipur",,Log Data,Alert Data,Firewall
2020-08-12 05:26:05,61.161.142.61,218.134.10.126,61726,56799,Udp,301,Data,Http,Nihil assumenda inventore quasi quod nobis vero. Repellat provident ad eius nisi consequatur praesentium. Natus omnis eveniet reiciendis laborum voluptas. Recusandae quod numquam dolorem.,Ioc Detected,16.11,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Nishith Mallick,Opera/9.28.(X11; Linux x86_64; ca-FR) Presto/2.9.187 Version/10.00,Segment A,"Bhopal, Nagaland",,,Alert Data,Firewall
2023-05-11 23:17:37,46.95.27.98,39.53.122.131,28929,48952,Icmp,766,Data,Http,Temporibus molestias aut quod et. Sequi reiciendis laborum asperiores enim commodi quisquam repellendus. Numquam veritatis at harum. Repellendus quas impedit quisquam.,Ioc Detected,25.04,,Ddos,Known Pattern A,Ignored,Low,Aarush Gandhi,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0),Segment A,"Darbhanga, Andhra Pradesh",,Log Data,Alert Data,Firewall
2023-07-31 04:10:57,188.176.134.96,108.206.51.111,31151,15149,Tcp,490,Data,Http,Commodi perspiciatis esse ullam. Nulla explicabo rerum odit deserunt. Voluptatum sapiente incidunt quis odit officia. Amet inventore ratione.,Ioc Detected,34.55,,Malware,Known Pattern B,Blocked,Low,Raghav Kuruvilla,Mozilla/5.0 (Windows NT 5.1; cy-GB; rv:1.9.2.20) Gecko/4325-09-26 18:18:37 Firefox/12.0,Segment A,"Bathinda, Arunachal Pradesh",,,,Server
2020-11-18 23:09:43,37.0.214.248,215.25.193.119,36326,36615,Udp,425,Data,Http,Voluptatibus omnis reiciendis. Sequi itaque soluta iusto. Enim quidem eveniet alias vero. Odit laudantium reprehenderit atque. Quaerat vero velit.,,56.11,,Ddos,Known Pattern B,Blocked,Low,Lakshit Kalita,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3897-06-24 15:14:46 Firefox/3.6.19,Segment C,"Bongaigaon, Gujarat",,Log Data,Alert Data,Server
