timestamp,source_ip_address,destination_ip_address,source_port,destination_port,protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_type,attack_signature,action_taken,severity_level,user_information,device_information,network_segment,geo_location_data,proxy_information,firewall_logs,ids_ips_alerts,log_source
2021-11-14 21:36:11,28.127.95.169,122.32.96.155,28399,36939,ICMP,731,Control,FTP,No IoC Detected,58.36,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Arhaan Kapur,Mozilla/5.0 (Android 4.2; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,Segment A,"Jorhat, Mizoram",?,Log Data,Alert Data,Server
2023-09-07 22:28:48,78.184.30.80,177.56.180.170,53032,8196,TCP,1004,Control,DNS,No IoC Detected,91.07,No Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Ishita Tella,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/63.0.855.0 Safari/532.0",Segment A,"Jalandhar, Haryana",8.239.201.241,Log Data,No Alert Data,Server
2020-02-15 14:22:26,41.194.206.248,66.217.250.104,29730,7894,UDP,306,Control,FTP,No IoC Detected,61.91,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Tarini Chaudry,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),Segment C,"Jaunpur, Kerala",117.119.15.236,No Log Data,No Alert Data,Firewall
2020-07-27 15:41:36,150.33.181.203,30.248.110.254,51101,39674,TCP,527,Control,HTTP,IoC Detected,56.21,No Alert Triggered,Malware,Known Pattern B,Logged,Low,Divyansh Balakrishnan,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8780-05-12 17:46:56 Firefox/3.6.12,Segment C,"Udaipur, Maharashtra",?,Log Data,Alert Data,Server
2022-04-26 17:38:57,147.62.6.146,138.79.178.200,41384,11592,TCP,862,Control,FTP,IoC Detected,12.8,No Alert Triggered,Malware,Known Pattern B,Blocked,High,Mohanlal Babu,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/29.0.892.0 Safari/535.1",Segment C,"Kalyan-Dombivli, Gujarat",?,Log Data,Alert Data,Firewall
2020-12-25 15:59:10,21.90.47.208,133.242.136.218,65275,28519,TCP,122,Data,FTP,IoC Detected,73.59,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Neelofar Goel,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1),Segment A,"Ambala, Gujarat",?,No Log Data,Alert Data,Server
2021-04-28 14:29:16,37.188.50.100,24.207.201.13,15414,46096,UDP,65,Data,HTTP,No IoC Detected,87.04,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Jivika Subramaniam,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_7 rv:5.0; az-AZ) AppleWebKit/533.21.7 (KHTML, like Gecko) Version/4.0 Safari/533.21.7",Segment A,"Pune, Mizoram",?,Log Data,No Alert Data,Firewall
2020-05-04 12:57:12,56.21.154.102,100.143.173.0,37142,34375,ICMP,285,Data,DNS,No IoC Detected,60.66,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Baiju Dar,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/28.0.804.0 Safari/535.2",Segment A,"Nagaon, Goa",?,Log Data,Alert Data,Firewall
2021-11-17 01:38:03,71.218.190.166,74.20.234.124,26830,56308,ICMP,171,Control,FTP,No IoC Detected,70.49,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Uthkarsh Dube,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/53.0.834.0 Safari/534.2",Segment A,"Eluru, Karnataka",?,Log Data,No Alert Data,Firewall
2021-06-06 14:18:56,154.213.112.124,97.131.121.180,47648,36830,ICMP,507,Control,DNS,IoC Detected,30.18,No Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Stuvan Shankar,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/11.1a4896.0 Mobile/01I092 Safari/534.1",Segment C,"Naihati, Tripura",122.195.255.147,Log Data,No Alert Data,Firewall
2021-10-21 11:54:26,179.158.30.147,18.53.196.221,31520,19161,ICMP,1350,Data,HTTP,IoC Detected,30.33,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Tara Tandon,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0 rv:3.0; mg-MG) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/5.0.4 Safari/532.20.4",Segment A,"Chinsurah, Punjab",?,Log Data,No Alert Data,Server
2023-05-24 20:55:31,61.193.142.231,210.147.248.8,39513,51857,ICMP,347,Data,HTTP,No IoC Detected,38.36,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Mehul Lall,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0 rv:2.0; sc-IT) AppleWebKit/532.17.7 (KHTML, like Gecko) Version/5.1 Safari/532.17.7",Segment C,"Tezpur, Gujarat",93.156.248.184,No Log Data,Alert Data,Firewall
2020-05-01 14:00:05,211.121.13.252,182.139.247.175,26363,35061,UDP,918,Control,HTTP,No IoC Detected,3.54,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Dharmajan Apte,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6 rv:6.0; yue-HK) AppleWebKit/531.3.3 (KHTML, like Gecko) Version/5.1 Safari/531.3.3",Segment B,"Kharagpur, Arunachal Pradesh",?,No Log Data,Alert Data,Firewall
2022-11-09 03:23:51,11.29.75.16,77.157.69.91,17311,5664,UDP,1004,Control,DNS,IoC Detected,21.36,No Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Adah Sekhon,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/39.0.836.0 Mobile/10C526 Safari/534.1",Segment B,"Latur, Manipur",?,Log Data,Alert Data,Firewall
2020-01-07 19:21:36,145.244.91.119,177.30.149.93,44904,55614,ICMP,1211,Control,DNS,No IoC Detected,97.84,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Nehmat Apte,Opera/8.75.(Windows NT 6.0; sa-IN) Presto/2.9.160 Version/10.00,Segment C,"Karnal, Tripura",219.105.90.56,Log Data,Alert Data,Firewall
2023-04-05 22:44:21,188.197.101.247,110.178.72.24,19305,40602,ICMP,335,Data,HTTP,No IoC Detected,22.43,No Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Zeeshan Sodhi,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/13.0.800.0 Safari/533.0",Segment A,"Mahbubnagar, Punjab",104.119.37.246,Log Data,No Alert Data,Firewall
2020-09-10 05:24:48,176.148.168.140,81.205.168.21,46638,17564,ICMP,949,Data,FTP,No IoC Detected,82.22,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Yuvaan Khare,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/30.0.804.0 Safari/531.0",Segment B,"Nandyal, Haryana",?,Log Data,Alert Data,Server
2022-01-03 21:00:57,211.246.84.36,126.228.212.48,35503,36589,UDP,520,Data,DNS,IoC Detected,13.84,No Alert Triggered,Malware,Known Pattern B,Logged,Low,Khushi Sharma,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.1),Segment B,"Sri Ganganagar, Madhya Pradesh",43.199.24.144,No Log Data,Alert Data,Server
2022-11-13 09:11:51,158.224.90.97,67.140.45.110,19030,11799,ICMP,383,Data,FTP,No IoC Detected,59.6,Alert Triggered,Malware,Known Pattern B,Logged,High,Shayak Sarma,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/37.0.856.0 Mobile/20Y923 Safari/535.0",Segment B,"Vellore, Uttar Pradesh",163.175.133.97,No Log Data,No Alert Data,Firewall
2021-12-21 23:19:25,30.17.243.11,80.85.131.31,29266,58678,ICMP,422,Data,FTP,No IoC Detected,97.42,No Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Jayant Rao,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ms-MY) AppleWebKit/531.1.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.1.3",Segment B,"Narasaraopet, Sikkim",129.243.95.12,No Log Data,Alert Data,Server
2020-08-22 02:46:54,167.107.185.158,154.95.83.217,7721,30985,ICMP,1074,Control,HTTP,IoC Detected,6.56,No Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Zain Ramaswamy,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; bn-BD) AppleWebKit/533.3.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.3.3",Segment A,"Asansol, Sikkim",?,Log Data,Alert Data,Firewall
2022-04-19 17:38:47,36.95.70.217,96.229.174.70,23932,51808,ICMP,246,Control,DNS,No IoC Detected,45.27,No Alert Triggered,DDoS,Known Pattern B,Ignored,High,Aarush Choudhry,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.0),Segment B,"Rohtak, West Bengal",?,No Log Data,Alert Data,Server
2020-09-21 02:53:48,208.36.183.197,24.246.199.135,20533,8080,ICMP,860,Data,DNS,No IoC Detected,35.08,No Alert Triggered,Malware,Known Pattern A,Ignored,Low,Pranay Krishnamurthy,Opera/9.89.(X11; Linux i686; ia-FR) Presto/2.9.181 Version/11.00,Segment B,"Saharsa, Haryana",55.237.25.242,Log Data,Alert Data,Firewall
2022-12-27 07:31:11,217.32.5.205,182.170.229.156,42415,30078,ICMP,323,Control,HTTP,IoC Detected,79.79,No Alert Triggered,Malware,Known Pattern A,Ignored,Low,Renee Toor,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.38.4 (KHTML, like Gecko) Version/5.0 Safari/534.38.4",Segment B,"Korba, Assam",83.168.65.152,Log Data,Alert Data,Server
2023-03-05 09:31:46,198.147.216.58,122.169.42.114,32064,56402,ICMP,1396,Data,FTP,IoC Detected,52.92,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Shanaya Madan,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/9298-09-19 01:29:58 Firefox/3.8,Segment B,"Rewa, Mizoram",203.104.114.114,No Log Data,Alert Data,Server
2021-01-27 20:43:27,85.190.62.69,148.197.254.193,25439,16839,UDP,850,Data,HTTP,No IoC Detected,49.52,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Diya Wali,Opera/9.39.(Windows NT 10.0; nds-DE) Presto/2.9.185 Version/12.00,Segment C,"Rampur, Meghalaya",90.143.160.237,No Log Data,Alert Data,Server
2022-05-21 00:33:06,58.112.41.232,45.216.180.104,7907,5404,TCP,552,Data,FTP,No IoC Detected,56.0,Alert Triggered,Malware,Known Pattern B,Logged,Low,Ojas Raju,Opera/8.38.(Windows NT 6.1; raj-IN) Presto/2.9.184 Version/12.00,Segment A,"Guntur, Tamil Nadu",197.85.143.153,No Log Data,No Alert Data,Firewall
2023-06-12 23:39:22,192.16.83.18,27.157.140.55,12106,53767,UDP,152,Data,FTP,No IoC Detected,86.14,No Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Taimur Rattan,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; aa-DJ) AppleWebKit/531.43.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.43.7",Segment C,"Kalyan-Dombivli, Jharkhand",7.39.19.0,Log Data,No Alert Data,Server
2021-11-26 06:03:03,188.250.102.1,177.203.122.32,52221,62675,TCP,407,Control,HTTP,IoC Detected,85.02,No Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Zoya Chaudhari,"Mozilla/5.0 (Linux; Android 4.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/44.0.896.0 Safari/532.1",Segment B,"Sangli-Miraj & Kupwad, Himachal Pradesh",200.23.81.253,Log Data,Alert Data,Server
2022-03-29 09:33:47,207.80.94.55,80.21.238.28,53194,11831,UDP,1220,Control,HTTP,IoC Detected,59.14,No Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Azad Majumdar,Opera/8.30.(X11; Linux i686; sd-IN) Presto/2.9.166 Version/11.00,Segment C,"Narasaraopet, Odisha",?,Log Data,No Alert Data,Firewall
2021-08-22 00:17:59,141.80.152.33,69.232.209.143,51955,39529,ICMP,1441,Data,HTTP,IoC Detected,34.72,No Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Nirvaan Butala,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; pa-IN) AppleWebKit/531.2.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.2.2",Segment B,"Malda, Manipur",?,Log Data,No Alert Data,Server
2022-02-03 03:47:44,62.53.182.31,59.227.180.173,30381,20098,UDP,708,Data,FTP,No IoC Detected,2.6,No Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Tiya Chadha,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.1),Segment B,"Noida, Goa",?,No Log Data,Alert Data,Server
2021-05-28 20:31:54,161.172.4.189,1.81.126.14,58698,1477,TCP,752,Control,HTTP,No IoC Detected,32.25,No Alert Triggered,Malware,Known Pattern A,Logged,Low,Anaya Din,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/57.0.816.0 Safari/531.1",Segment C,"Tiruppur, Haryana",?,No Log Data,No Alert Data,Firewall
2021-09-07 20:10:40,178.124.47.43,76.251.209.79,39804,28256,TCP,777,Data,HTTP,No IoC Detected,96.81,No Alert Triggered,Malware,Known Pattern A,Ignored,Low,Mamooty Dalal,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/15.6c5682.0 Mobile/82M843 Safari/532.1",Segment A,"Singrauli, Goa",?,Log Data,No Alert Data,Server
2022-10-28 00:41:50,223.85.155.68,53.232.6.219,21131,18294,TCP,1388,Data,HTTP,No IoC Detected,75.95,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Bhamini Dutta,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3047-10-21 01:17:17 Firefox/3.6.17,Segment C,"Raurkela Industrial Township, Gujarat",43.70.123.139,No Log Data,No Alert Data,Server
2022-02-21 06:57:44,211.11.254.141,140.31.187.192,33806,33035,TCP,239,Data,DNS,No IoC Detected,16.66,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Aarna Vasa,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/59.0.804.0 Safari/534.2",Segment B,"Kharagpur, Tripura",51.75.108.223,Log Data,No Alert Data,Server
2022-10-22 13:57:14,82.109.213.247,3.164.32.74,42681,47936,TCP,451,Control,DNS,No IoC Detected,22.96,No Alert Triggered,DDoS,Known Pattern B,Ignored,High,Veer Amble,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),Segment A,"Baranagar, Rajasthan",108.194.225.90,Log Data,No Alert Data,Firewall
2021-05-14 06:52:16,112.150.102.61,50.20.28.122,52451,21922,TCP,1406,Data,DNS,No IoC Detected,43.96,No Alert Triggered,Malware,Known Pattern B,Blocked,Low,Nakul Dube,Opera/8.83.(X11; Linux x86_64; ff-SN) Presto/2.9.163 Version/11.00,Segment B,"Purnia, Kerala",?,Log Data,No Alert Data,Server
2022-04-20 05:57:23,181.2.18.255,189.18.118.249,38677,32072,UDP,675,Control,DNS,No IoC Detected,87.32,No Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Darshit Sengupta,Mozilla/5.0 (Windows CE; dv-MV; rv:1.9.2.20) Gecko/2839-06-20 07:24:25 Firefox/13.0,Segment C,"Bidar, Gujarat",101.17.160.81,No Log Data,No Alert Data,Server
2021-08-04 07:22:31,87.180.147.59,113.72.44.155,60849,7835,UDP,1489,Data,FTP,No IoC Detected,37.24,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Saanvi Tiwari,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/28.0.819.0 Safari/535.1",Segment A,"Tumkur, Uttar Pradesh",51.45.8.48,Log Data,Alert Data,Server
2023-01-16 06:44:28,28.28.123.86,133.191.125.87,8022,50410,ICMP,1318,Control,HTTP,IoC Detected,34.4,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Anaya Vyas,Mozilla/5.0 (Android 2.0; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,Segment B,"Sangli-Miraj & Kupwad, Punjab",?,No Log Data,Alert Data,Server
2021-08-24 05:12:26,105.208.149.24,199.199.225.6,16990,14773,ICMP,1330,Data,FTP,No IoC Detected,65.4,No Alert Triggered,Malware,Known Pattern A,Logged,High,Indrajit Srivastava,Opera/9.94.(X11; Linux i686; wa-BE) Presto/2.9.173 Version/12.00,Segment B,"Morbi, Tripura",216.94.124.137,Log Data,Alert Data,Server
2022-11-17 22:12:23,38.170.135.7,216.150.243.15,63696,60309,TCP,80,Data,FTP,IoC Detected,56.29,Alert Triggered,Malware,Known Pattern B,Logged,Low,Aarna Desai,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0),Segment B,"Bhilwara, Chhattisgarh",?,Log Data,Alert Data,Firewall
2020-09-10 16:48:27,69.30.22.57,39.243.99.229,14532,22249,TCP,921,Data,HTTP,IoC Detected,28.44,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Anvi Gandhi,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),Segment B,"Vellore, Uttar Pradesh",196.161.214.141,No Log Data,No Alert Data,Firewall
2023-08-09 14:56:49,26.208.41.154,209.132.92.189,47455,20842,TCP,887,Control,HTTP,IoC Detected,87.9,No Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Baiju Vaidya,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7013-06-11 16:57:06 Firefox/12.0,Segment B,"Ramagundam, Uttar Pradesh",?,Log Data,Alert Data,Server
2022-10-30 23:12:58,54.207.0.114,85.185.5.112,64910,51825,ICMP,642,Control,DNS,No IoC Detected,18.72,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Pihu Sood,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1),Segment B,"Madurai, Uttar Pradesh",?,Log Data,Alert Data,Server
2020-09-17 17:44:41,16.214.65.16,118.248.212.121,52579,28256,UDP,401,Control,FTP,No IoC Detected,53.62,No Alert Triggered,Malware,Known Pattern A,Blocked,High,Neelofar Bains,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.13.6 (KHTML, like Gecko) Version/4.0.5 Safari/533.13.6",Segment B,"Nanded, Odisha",?,Log Data,Alert Data,Firewall
2020-03-05 05:58:19,112.29.168.111,64.21.109.130,27481,22864,ICMP,988,Control,DNS,IoC Detected,95.97,No Alert Triggered,Malware,Known Pattern A,Blocked,High,Eva Raja,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/50.0.806.0 Safari/536.1",Segment B,"Panvel, Chhattisgarh",?,Log Data,Alert Data,Firewall
2022-12-05 13:23:49,168.41.133.65,26.45.16.97,35335,24991,ICMP,1215,Control,HTTP,IoC Detected,46.88,No Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Keya Deo,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/16.0.859.0 Safari/535.2",Segment A,"Coimbatore, Sikkim",?,Log Data,Alert Data,Server
2020-08-04 08:56:50,141.89.143.80,147.240.160.32,12989,55826,ICMP,1160,Data,DNS,IoC Detected,71.36,No Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Ishaan Chaudhry,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),Segment C,"Dindigul, Goa",?,Log Data,Alert Data,Firewall
2023-04-10 22:23:52,75.138.184.150,25.161.212.118,60863,2521,TCP,1483,Control,DNS,No IoC Detected,95.69,No Alert Triggered,Malware,Known Pattern A,Logged,Medium,Nayantara Krishnamurthy,Opera/9.19.(X11; Linux i686; niu-NU) Presto/2.9.177 Version/11.00,Segment A,"Surendranagar Dudhrej, Assam",?,No Log Data,Alert Data,Firewall
2020-08-20 13:07:12,194.50.40.43,120.199.222.127,57577,12294,ICMP,1348,Control,HTTP,No IoC Detected,3.47,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Krish Bhatt,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),Segment C,"Bhopal, Chhattisgarh",?,Log Data,No Alert Data,Server
2021-03-13 09:52:45,176.234.242.208,143.149.110.146,43701,53804,ICMP,480,Data,DNS,IoC Detected,60.79,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Nirvi Ramanathan,Mozilla/5.0 (Windows CE; mag-IN; rv:1.9.2.20) Gecko/2345-10-03 02:23:46 Firefox/8.0,Segment B,"Ghaziabad, Jharkhand",21.190.46.95,No Log Data,Alert Data,Firewall
2022-07-28 18:05:08,10.202.240.154,119.252.103.79,23814,57592,ICMP,635,Data,FTP,No IoC Detected,64.05,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Rohan Sama,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7 rv:3.0; bs-BA) AppleWebKit/534.15.1 (KHTML, like Gecko) Version/5.0.3 Safari/534.15.1",Segment B,"Bettiah, Chhattisgarh",?,Log Data,Alert Data,Firewall
2023-02-02 06:23:34,4.44.31.32,54.72.199.49,12490,20086,UDP,645,Control,HTTP,IoC Detected,81.29,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Tarini Hayre,Opera/9.60.(Windows 98; Win 9x 4.90; tt-RU) Presto/2.9.162 Version/11.00,Segment A,"Raurkela Industrial Township, Meghalaya",?,Log Data,No Alert Data,Firewall
2022-04-26 16:18:48,139.202.190.172,62.226.251.104,2165,10530,TCP,1092,Data,DNS,IoC Detected,16.57,No Alert Triggered,Malware,Known Pattern B,Logged,Medium,Faiyaz Tailor,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/18.0.845.0 Mobile/31H739 Safari/534.2",Segment A,"Faridabad, Sikkim",?,Log Data,No Alert Data,Server
2022-08-14 02:16:24,183.43.201.144,41.55.67.66,46307,31965,TCP,540,Control,FTP,No IoC Detected,67.68,No Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Ehsaan Wali,Opera/9.79.(X11; Linux x86_64; da-DK) Presto/2.9.162 Version/10.00,Segment B,"Adoni, Chhattisgarh",71.56.212.109,Log Data,No Alert Data,Firewall
2020-01-29 07:26:20,32.195.34.102,12.1.112.170,46704,2050,ICMP,1361,Data,FTP,No IoC Detected,52.75,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Saksham Buch,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0 rv:5.0; cy-GB) AppleWebKit/531.4.5 (KHTML, like Gecko) Version/4.0.3 Safari/531.4.5",Segment C,"Rajpur Sonarpur, Haryana",?,No Log Data,Alert Data,Firewall
2021-03-27 20:10:12,206.174.150.184,6.8.159.89,21301,17522,ICMP,1182,Control,FTP,IoC Detected,66.21,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Dhruv Bala,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/55.0.833.0 Safari/536.1",Segment C,"Gandhidham, Arunachal Pradesh",?,No Log Data,No Alert Data,Server
2022-08-24 18:14:20,84.39.78.6,142.189.205.0,47302,36771,ICMP,1117,Data,DNS,No IoC Detected,8.0,No Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Dharmajan Dewan,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sid-ET) AppleWebKit/532.8.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.8.4",Segment A,"Mirzapur, Sikkim",?,No Log Data,No Alert Data,Firewall
2022-06-08 06:20:49,42.234.98.116,87.76.27.115,36635,46698,TCP,562,Control,HTTP,IoC Detected,54.17,No Alert Triggered,Malware,Known Pattern B,Logged,Medium,Keya Ravi,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1),Segment A,"Raiganj, Karnataka",38.153.243.61,Log Data,Alert Data,Server
2022-05-06 08:40:00,45.108.117.121,159.56.244.93,24484,13355,ICMP,1037,Control,DNS,No IoC Detected,47.3,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Hridaan Mallick,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),Segment A,"Barasat, Himachal Pradesh",?,No Log Data,No Alert Data,Server
2023-04-11 10:57:54,102.167.18.141,162.86.36.58,42492,7706,TCP,298,Control,HTTP,No IoC Detected,39.51,Alert Triggered,Malware,Known Pattern A,Blocked,High,Keya Bassi,Mozilla/5.0 (Windows 98; yo-NG; rv:1.9.1.20) Gecko/3475-08-27 23:29:56 Firefox/3.6.5,Segment B,"Bokaro, Nagaland",?,Log Data,Alert Data,Server
2022-02-15 16:11:05,51.97.151.105,213.171.188.29,15419,1519,ICMP,475,Control,FTP,IoC Detected,88.48,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Ishita Barad,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.0),Segment B,"Nagaon, Haryana",27.41.212.229,Log Data,Alert Data,Firewall
2021-01-12 07:32:43,138.61.7.39,207.131.131.128,49027,18667,TCP,360,Control,FTP,No IoC Detected,74.97,No Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Shamik Goswami,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.16.1 (KHTML, like Gecko) Version/5.0.4 Safari/535.16.1",Segment B,"Vijayanagaram, Chhattisgarh",?,No Log Data,Alert Data,Server
2023-08-24 22:38:44,84.210.51.90,91.96.85.186,5752,58211,UDP,897,Data,DNS,No IoC Detected,35.93,No Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Amira Sandal,Opera/9.89.(Windows NT 6.2; eu-ES) Presto/2.9.174 Version/10.00,Segment B,"Bokaro, Kerala",153.149.24.177,Log Data,Alert Data,Server
2020-01-23 02:38:36,19.75.112.138,192.172.214.68,7588,45962,TCP,875,Control,DNS,IoC Detected,28.67,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Chirag Shah,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.1),Segment B,"Srikakulam, Uttarakhand",?,Log Data,Alert Data,Firewall
2020-04-03 13:53:09,83.212.0.242,200.117.198.108,36263,41635,TCP,824,Data,FTP,No IoC Detected,79.38,No Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Ela Jaggi,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),Segment B,"Chapra, Bihar",?,No Log Data,No Alert Data,Server
